state_name,commodity,year,month,price_mean,price_sd,n_mandis
Punjab,mustard,2024,9,5830.45,239.79,2
Punjab,mustard,2024,12,5622,0,1
Punjab,mustard,2025,3,5683.54,0,1
Punjab,mustard,2025,4,5785.21,222.22,2
Punjab,mustard,2025,5,5837.23,159.49,2
Punjab,mustard,2025,6,6135.37,0,1
Punjab,mustard,2025,7,6388.9,21.57,2
Punjab,mustard,2025,8,6530.6,0,1
Punjab,mustard,2025,9,6514.3,0,1
Punjab,mustard,2025,10,6204.05,0,1
Punjab,mustard,2025,11,6000,0,1
Punjab,mustard,2025,12,6360.2,0,1
Rajasthan,mustard,2021,1,5435.38,441.88,58
Rajasthan,mustard,2021,2,5244.23,355.71,73
Rajasthan,mustard,2021,3,5037.14,313.53,95
Rajasthan,mustard,2021,4,5767.41,378.04,93
Rajasthan,mustard,2021,5,6459.26,415.95,58
Rajasthan,mustard,2021,6,6268.65,312.93,86
Rajasthan,mustard,2021,7,6550.46,355.43,82
Rajasthan,mustard,2021,8,6966.71,401.22,80
Rajasthan,mustard,2021,9,7667.97,519.41,78
Rajasthan,mustard,2021,10,7416.24,565.08,75
Rajasthan,mustard,2021,11,7371.77,519.26,74
Rajasthan,mustard,2021,12,6935.09,530.1,73
Rajasthan,mustard,2022,1,6803.02,511.23,70
Rajasthan,mustard,2022,2,6598.67,459.81,82
Rajasthan,mustard,2022,3,6344.42,231.16,93
Rajasthan,mustard,2022,4,6396.73,254.26,91
Rajasthan,mustard,2022,5,6476.44,243.22,90
Rajasthan,mustard,2022,6,6279.01,245.69,92
Rajasthan,mustard,2022,7,6090.01,244.34,89
Rajasthan,mustard,2022,8,6065.59,277.94,86
Rajasthan,mustard,2022,9,5687.68,221,78
Rajasthan,mustard,2022,10,5814.07,270.68,83
Rajasthan,mustard,2022,11,6157.48,306.08,89
Rajasthan,mustard,2022,12,5981.72,230.96,85
Rajasthan,mustard,2023,1,5633.83,337.63,83
Rajasthan,mustard,2023,2,5142.42,231.77,85
Rajasthan,mustard,2023,3,4926.24,217.35,86
Rajasthan,mustard,2023,4,4808.98,252.48,88
Rajasthan,mustard,2023,5,4584.03,321.68,89
Rajasthan,mustard,2023,6,4558.33,259.46,85
Rajasthan,mustard,2023,7,4969.26,242.27,82
Rajasthan,mustard,2023,8,5159.4,236.37,85
Rajasthan,mustard,2023,9,5053.47,225.28,83
Rajasthan,mustard,2023,10,5121.27,264.31,84
Rajasthan,mustard,2023,11,5157.99,251.54,82
Rajasthan,mustard,2023,12,5033.4,245.62,84
Rajasthan,mustard,2024,1,4844.32,264.08,87
Rajasthan,mustard,2024,2,4714.99,271.93,91
Rajasthan,mustard,2024,3,4782.84,195.26,93
Rajasthan,mustard,2024,4,4816.59,176.26,95
Rajasthan,mustard,2024,5,5178.94,259.69,95
Rajasthan,mustard,2024,6,5474.05,223.3,93
Rajasthan,mustard,2024,7,5433.01,237.17,91
Rajasthan,mustard,2024,8,5463.67,246.29,85
Rajasthan,mustard,2024,9,5990.61,321.04,89
Rajasthan,mustard,2024,10,6023.11,296.08,89
Rajasthan,mustard,2024,11,5868.32,330.74,83
Rajasthan,mustard,2024,12,5758.51,263.49,81
Rajasthan,mustard,2025,1,5646.98,290.84,80
Rajasthan,mustard,2025,2,5463.24,306.32,89
Rajasthan,mustard,2025,3,5455.77,246.28,94
Rajasthan,mustard,2025,4,5658.13,283.84,98
Rajasthan,mustard,2025,5,5865.33,249.76,99
Rajasthan,mustard,2025,6,6080.56,332.43,95
Rajasthan,mustard,2025,7,6576.43,404.67,93
Rajasthan,mustard,2025,8,6677.92,305.05,91
Rajasthan,mustard,2025,9,6558.45,344.61,86
Rajasthan,mustard,2025,10,6335.93,327.12,79
Rajasthan,mustard,2025,11,6472.89,244.53,73
Rajasthan,mustard,2025,12,6441.85,312.7,66
Telangana,mustard,2022,1,7595,0,1
Telangana,mustard,2022,2,5415.84,61.04,2
Telangana,mustard,2022,3,4921.25,199.76,2
Telangana,mustard,2022,4,5606.08,212.37,2
Telangana,mustard,2022,6,4468,0,1
Telangana,mustard,2022,7,4662,0,1
Telangana,mustard,2022,12,4300,0,1
Telangana,mustard,2023,2,4000,0,1
Telangana,mustard,2023,3,5021,0,1
Telangana,mustard,2023,4,5155.61,274.91,2
Telangana,mustard,2023,5,4402.68,0,1
Telangana,mustard,2023,6,4521,0,1
Telangana,mustard,2023,7,4775.5,0,1
Telangana,mustard,2023,8,3211,0,1
Telangana,mustard,2023,9,4162,0,1
Telangana,mustard,2023,10,4011,0,1
Telangana,mustard,2023,12,4212,0,1
Telangana,mustard,2024,6,4236.07,0,1
Uttar Pradesh,mustard,2021,1,5206.22,321.81,82
Uttar Pradesh,mustard,2021,2,5182.43,317.53,83
Uttar Pradesh,mustard,2021,3,5007.73,206.64,86
Uttar Pradesh,mustard,2021,4,5241.11,298.32,85
Uttar Pradesh,mustard,2021,5,6147.26,536.35,78
Uttar Pradesh,mustard,2021,6,6259.85,232.81,81
Uttar Pradesh,mustard,2021,7,6251.34,239.88,84
Uttar Pradesh,mustard,2021,8,6496.81,332.25,80
Uttar Pradesh,mustard,2021,9,6811.4,453.64,79
Uttar Pradesh,mustard,2021,10,7196.15,398.71,77
Uttar Pradesh,mustard,2021,11,7245.68,269.83,77
Uttar Pradesh,mustard,2021,12,7125.91,237.71,79
Uttar Pradesh,mustard,2022,1,6933.04,235.11,80
Uttar Pradesh,mustard,2022,2,6826.25,341.1,80
Uttar Pradesh,mustard,2022,3,6510.78,343.69,85
Uttar Pradesh,mustard,2022,4,6382.6,208.23,83
Uttar Pradesh,mustard,2022,5,6410.35,153.8,83
Uttar Pradesh,mustard,2022,6,6347.28,155.05,81
Uttar Pradesh,mustard,2022,7,6289.01,271.89,82
Uttar Pradesh,mustard,2022,8,6297.54,181.23,82
Uttar Pradesh,mustard,2022,9,6259.7,236.87,82
Uttar Pradesh,mustard,2022,10,6214.33,215.05,81
Uttar Pradesh,mustard,2022,11,6284.27,151.92,81
Uttar Pradesh,mustard,2022,12,6316.3,170.58,82
Uttar Pradesh,mustard,2023,1,6227.87,251.01,80
Uttar Pradesh,mustard,2023,2,5881.16,405.93,81
Uttar Pradesh,mustard,2023,3,5453.98,270.39,83
Uttar Pradesh,mustard,2023,4,5354.99,216.79,82
Uttar Pradesh,mustard,2023,5,5394.86,181.12,81
Uttar Pradesh,mustard,2023,6,5459.61,170.29,70
Uttar Pradesh,mustard,2023,7,5446.33,245.16,69
Uttar Pradesh,mustard,2023,8,5450.61,149.38,68
Uttar Pradesh,mustard,2023,9,5452.45,171.33,67
Uttar Pradesh,mustard,2023,10,5432.47,150.93,66
Uttar Pradesh,mustard,2023,11,5453.48,135.81,65
Uttar Pradesh,mustard,2023,12,5394.89,177.24,64
Uttar Pradesh,mustard,2024,1,5336.68,237.13,61
Uttar Pradesh,mustard,2024,2,5258.54,313.96,64
Uttar Pradesh,mustard,2024,3,5240.84,280.93,60
Uttar Pradesh,mustard,2024,4,5311.78,304.56,64
Uttar Pradesh,mustard,2024,5,5204.36,238.82,56
Uttar Pradesh,mustard,2024,6,5460.42,168.05,51
Uttar Pradesh,mustard,2024,7,5510.5,149.77,54
Uttar Pradesh,mustard,2024,8,5541.61,174.29,54
Uttar Pradesh,mustard,2024,9,5697.31,146.54,53
Uttar Pradesh,mustard,2024,10,5940.82,188.86,49
Uttar Pradesh,mustard,2024,11,5955.57,186.84,50
Uttar Pradesh,mustard,2024,12,5921.28,207.83,52
Uttar Pradesh,mustard,2025,1,5927.94,176.03,51
Uttar Pradesh,mustard,2025,2,5865.12,226.37,54
Uttar Pradesh,mustard,2025,3,5705.01,213.27,57
Uttar Pradesh,mustard,2025,4,5842.07,269.73,59
Uttar Pradesh,mustard,2025,5,6040.39,175.7,57
Uttar Pradesh,mustard,2025,6,6169.36,212.17,50
Uttar Pradesh,mustard,2025,7,6411.61,290.09,57
Uttar Pradesh,mustard,2025,8,6711.16,293.1,54
Uttar Pradesh,mustard,2025,9,6716.8,265.02,58
Uttar Pradesh,mustard,2025,10,6672.84,282.34,57
Uttar Pradesh,mustard,2025,11,6688.8,250.42,48
Uttar Pradesh,mustard,2025,12,6712.95,221.38,41
Uttarakhand,mustard,2022,2,6474.6,0,1
Uttarakhand,mustard,2022,3,6786.04,404.51,2
Uttarakhand,mustard,2022,4,6825,813.17,2
Uttarakhand,mustard,2022,6,5500,0,1
Uttarakhand,mustard,2022,7,6564.36,0,1
Uttarakhand,mustard,2022,9,6750,0,1
Uttarakhand,mustard,2022,10,7000,0,1
Uttarakhand,mustard,2023,2,4800,0,1
Uttarakhand,mustard,2023,3,4456.35,0,1
Uttarakhand,mustard,2023,4,3440.62,0,1
Uttarakhand,mustard,2023,5,3970.17,63.41,2
Uttarakhand,mustard,2023,6,4800,0,1
Uttarakhand,mustard,2023,7,5700,0,1
Uttarakhand,mustard,2023,10,5184,0,1
Uttarakhand,mustard,2023,11,5037.64,0,1
Uttarakhand,mustard,2023,12,5373.6,132.32,3
Uttarakhand,mustard,2024,1,3820.83,0,1
Uttarakhand,mustard,2024,2,4378.38,0,1
Uttarakhand,mustard,2024,3,4673.59,1094.36,3
Uttarakhand,mustard,2024,4,4818.81,69.02,2
Uttarakhand,mustard,2024,5,4673.86,0,1
Uttarakhand,mustard,2024,6,6000,0,1
Uttarakhand,mustard,2024,7,5700,0,1
Uttarakhand,mustard,2025,1,3970.14,0,1
Uttarakhand,mustard,2025,2,4777.5,0,1
Uttarakhand,mustard,2025,3,5878.69,327.13,2
Uttarakhand,mustard,2025,4,6000,0,1
Uttarakhand,mustard,2025,9,5400,0,1
Andhra Pradesh,paddy,2024,2,2300,0,1
Andhra Pradesh,paddy,2024,9,2338,0,1
Andhra Pradesh,paddy,2024,10,2360,0,1
Andhra Pradesh,paddy,2025,1,2397.5,116.67,2
Andhra Pradesh,paddy,2025,2,2468.18,0,1
Andhra Pradesh,paddy,2025,3,2498.89,42.58,2
Andhra Pradesh,paddy,2025,4,2463,0,1
Andhra Pradesh,paddy,2025,5,2149.94,432.21,2
Andhra Pradesh,paddy,2025,8,2446.98,0,1
Andhra Pradesh,paddy,2025,9,2447.16,0,1
Andhra Pradesh,paddy,2025,10,2447.39,0,1
Andhra Pradesh,paddy,2025,11,2460,0,1
Andhra Pradesh,paddy,2025,12,2440,0,1
Bihar,paddy,2022,11,2023.56,0,1
Chhattisgarh,paddy,2021,1,1587.97,141.64,17
Chhattisgarh,paddy,2021,2,1537.94,142.1,17
Chhattisgarh,paddy,2021,3,1527.12,120.25,17
Chhattisgarh,paddy,2021,4,1529.05,114.35,17
Chhattisgarh,paddy,2021,5,1518.2,184.27,17
Chhattisgarh,paddy,2021,6,1485.36,169.52,16
Chhattisgarh,paddy,2021,7,1492.33,126.83,17
Chhattisgarh,paddy,2021,8,1522.49,164.98,17
Chhattisgarh,paddy,2021,9,1526.93,128.36,17
Chhattisgarh,paddy,2021,10,1556.58,109.93,17
Chhattisgarh,paddy,2021,11,1532.7,162.94,17
Chhattisgarh,paddy,2021,12,1652.3,211.79,17
Chhattisgarh,paddy,2022,1,1639.35,200.82,17
Chhattisgarh,paddy,2022,2,1659.18,180.16,16
Chhattisgarh,paddy,2022,3,1616.16,168.92,17
Chhattisgarh,paddy,2022,4,1611,195.99,15
Chhattisgarh,paddy,2022,5,1614.79,268.25,16
Chhattisgarh,paddy,2022,6,1571.87,148.49,17
Chhattisgarh,paddy,2022,7,1612.77,175.31,16
Chhattisgarh,paddy,2022,8,1783.06,254.89,17
Chhattisgarh,paddy,2022,9,1707.4,261.05,17
Chhattisgarh,paddy,2022,10,1653.02,249.79,17
Chhattisgarh,paddy,2022,11,1798.49,171.14,17
Chhattisgarh,paddy,2022,12,1784.04,190.08,17
Chhattisgarh,paddy,2023,1,1854.34,164.23,17
Chhattisgarh,paddy,2023,2,1758.22,153.89,17
Chhattisgarh,paddy,2023,3,1765.26,152.74,17
Chhattisgarh,paddy,2023,4,1755.77,181.43,15
Chhattisgarh,paddy,2023,5,1849.08,146.13,16
Chhattisgarh,paddy,2023,6,1976.26,173.01,15
Chhattisgarh,paddy,2023,7,2018.65,204.03,15
Chhattisgarh,paddy,2023,8,2054.4,219.57,16
Chhattisgarh,paddy,2023,9,2080.26,205.37,16
Chhattisgarh,paddy,2023,10,2038.58,196.03,16
Chhattisgarh,paddy,2023,11,2125.92,118.34,16
Chhattisgarh,paddy,2023,12,2190.08,207.19,17
Chhattisgarh,paddy,2024,1,2220.13,126,16
Chhattisgarh,paddy,2024,2,2222.36,152.99,17
Chhattisgarh,paddy,2024,3,2172.09,131.37,16
Chhattisgarh,paddy,2024,4,2103.95,185.06,16
Chhattisgarh,paddy,2024,5,2143.87,170.8,17
Chhattisgarh,paddy,2024,6,2123.79,170.47,17
Chhattisgarh,paddy,2024,7,2120.9,188.73,17
Chhattisgarh,paddy,2024,8,2189.9,176.06,15
Chhattisgarh,paddy,2024,9,2168.24,173.16,15
Chhattisgarh,paddy,2024,10,2194.85,138.74,17
Chhattisgarh,paddy,2024,11,2286.03,113.52,17
Chhattisgarh,paddy,2024,12,2296.49,63.27,17
Chhattisgarh,paddy,2025,1,2308.13,46.25,17
Chhattisgarh,paddy,2025,2,2259.31,93.08,15
Chhattisgarh,paddy,2025,3,2193.77,134.4,16
Chhattisgarh,paddy,2025,4,2189.43,88.73,15
Chhattisgarh,paddy,2025,5,2011.16,148.4,16
Chhattisgarh,paddy,2025,6,1938.41,166.4,15
Chhattisgarh,paddy,2025,7,1935.1,135.07,16
Chhattisgarh,paddy,2025,8,1968.98,127.89,14
Chhattisgarh,paddy,2025,9,1968.75,102.62,16
Chhattisgarh,paddy,2025,10,1954.76,183.46,17
Chhattisgarh,paddy,2025,11,2147.23,183.53,14
Chhattisgarh,paddy,2025,12,2337.94,65.5,12
Gujarat,paddy,2021,1,1470.39,168.26,13
Gujarat,paddy,2021,2,1453.2,167.26,11
Gujarat,paddy,2021,3,1431.17,182.68,11
Gujarat,paddy,2021,4,1450.92,156.89,10
Gujarat,paddy,2021,5,1439.72,104.93,5
Gujarat,paddy,2021,6,1466.87,185.87,8
Gujarat,paddy,2021,7,1481.1,92.23,6
Gujarat,paddy,2021,8,1505.59,169.37,7
Gujarat,paddy,2021,9,1512.04,89.29,6
Gujarat,paddy,2021,10,1538.04,249.82,14
Gujarat,paddy,2021,11,1655.41,267.85,14
Gujarat,paddy,2021,12,1704.06,327.47,12
Gujarat,paddy,2022,1,1732.42,282.97,13
Gujarat,paddy,2022,2,1644.04,321.37,15
Gujarat,paddy,2022,3,1667.97,312.33,14
Gujarat,paddy,2022,4,1725.06,304.13,11
Gujarat,paddy,2022,5,1635.18,186.06,13
Gujarat,paddy,2022,6,1648.35,187.55,12
Gujarat,paddy,2022,7,1671.42,245.85,11
Gujarat,paddy,2022,8,1690.09,244.31,9
Gujarat,paddy,2022,9,1609.7,194.72,9
Gujarat,paddy,2022,10,1655.69,218.17,10
Gujarat,paddy,2022,11,1690.19,211.84,11
Gujarat,paddy,2022,12,1598.63,281.59,12
Gujarat,paddy,2023,1,1678.29,173.46,11
Gujarat,paddy,2023,2,1692.95,269.6,11
Gujarat,paddy,2023,3,1670.35,160.76,9
Gujarat,paddy,2023,4,1775.27,271.92,10
Gujarat,paddy,2023,5,1728.84,236.33,16
Gujarat,paddy,2023,6,1810,201.06,14
Gujarat,paddy,2023,7,1789.13,286.15,14
Gujarat,paddy,2023,8,1954.62,289.66,12
Gujarat,paddy,2023,9,1918.43,276.33,11
Gujarat,paddy,2023,10,1867.44,271.59,14
Gujarat,paddy,2023,11,1936.26,260.9,15
Gujarat,paddy,2023,12,2060.13,361.66,14
Gujarat,paddy,2024,1,2146.53,375.47,12
Gujarat,paddy,2024,2,2129.26,215.73,10
Gujarat,paddy,2024,3,2100.31,217.77,10
Gujarat,paddy,2024,4,2148.9,237.18,14
Gujarat,paddy,2024,5,2118.03,253.32,18
Gujarat,paddy,2024,6,2188.76,188.6,15
Gujarat,paddy,2024,7,2192.39,255.12,12
Gujarat,paddy,2024,8,2161.89,248.69,11
Gujarat,paddy,2024,9,2124.58,283.21,10
Gujarat,paddy,2024,10,2148.67,224.73,18
Gujarat,paddy,2024,11,2208.43,280.08,21
Gujarat,paddy,2024,12,2188.45,322.32,19
Gujarat,paddy,2025,1,2217.97,292.07,18
Gujarat,paddy,2025,2,2155.27,348.32,17
Gujarat,paddy,2025,3,2140.42,344.84,15
Gujarat,paddy,2025,4,2069.03,340.05,13
Gujarat,paddy,2025,5,1952.76,285.92,12
Gujarat,paddy,2025,6,1838.63,301.13,11
Gujarat,paddy,2025,7,1915.27,326.51,11
Gujarat,paddy,2025,8,1872.9,245.78,11
Gujarat,paddy,2025,9,1825.97,216.71,9
Gujarat,paddy,2025,10,1906.26,282.24,17
Gujarat,paddy,2025,11,2059.77,343.68,24
Gujarat,paddy,2025,12,2025.44,368.49,19
Haryana,paddy,2021,10,1960.08,0.23,9
Haryana,paddy,2021,11,2276.46,435.95,8
Haryana,paddy,2021,12,2438.06,674.66,2
Haryana,paddy,2022,10,2294.09,513.35,16
Haryana,paddy,2022,11,2998.3,819.15,10
Haryana,paddy,2022,12,3992.04,399.1,5
Haryana,paddy,2023,1,4828.4,223.36,4
Haryana,paddy,2023,2,4867.59,413.03,2
Haryana,paddy,2023,3,4668.93,326.78,2
Haryana,paddy,2023,7,2500,0,1
Haryana,paddy,2023,8,3212.19,0,1
Haryana,paddy,2023,9,2310.67,296.38,23
Haryana,paddy,2023,10,2402.73,465.66,32
Haryana,paddy,2023,11,2599.52,664.78,24
Haryana,paddy,2023,12,4280.35,297.69,4
Haryana,paddy,2024,1,4196.78,91.64,3
Haryana,paddy,2024,2,4050.7,140.44,2
Haryana,paddy,2024,3,3977.5,357.09,2
Haryana,paddy,2024,4,4061,0,1
Haryana,paddy,2024,6,3665.35,0,1
Haryana,paddy,2024,7,2327.33,0,1
Haryana,paddy,2024,8,2265.06,0,1
Haryana,paddy,2024,9,2320.72,9.63,11
Haryana,paddy,2024,10,2378.96,187.15,37
Haryana,paddy,2024,11,2536.79,379.14,31
Haryana,paddy,2024,12,3165.34,257.35,8
Haryana,paddy,2025,1,3240.08,566.95,5
Haryana,paddy,2025,2,3111.42,159.17,5
Haryana,paddy,2025,3,3164.12,284.53,3
Haryana,paddy,2025,4,2592.45,0,1
Haryana,paddy,2025,9,2411.54,132.01,29
Haryana,paddy,2025,10,2439.43,147.98,38
Haryana,paddy,2025,11,2691.07,424.98,37
Haryana,paddy,2025,12,3855.48,363.61,12
Jharkhand,paddy,2021,1,1750.42,0,1
Jharkhand,paddy,2021,2,1752.5,0,1
Jharkhand,paddy,2021,3,1752.5,0,1
Jharkhand,paddy,2021,4,1752.5,0,1
Jharkhand,paddy,2021,5,1752.5,0,1
Jharkhand,paddy,2021,6,1752.5,0,1
Jharkhand,paddy,2021,7,1752.5,0,1
Karnataka,paddy,2021,8,1500,0,1
Karnataka,paddy,2024,2,2850,0,1
Karnataka,paddy,2024,6,2723,0,1
Karnataka,paddy,2024,7,3000,0,1
Karnataka,paddy,2024,11,2399.72,0,1
Karnataka,paddy,2024,12,2502.31,0,1
Karnataka,paddy,2025,1,2476.09,0,1
Karnataka,paddy,2025,11,2473.35,0,1
Karnataka,paddy,2025,12,2423.14,0,1
Madhya Pradesh,paddy,2021,1,2118.32,564.67,14
Madhya Pradesh,paddy,2021,2,1877.26,618.11,20
Madhya Pradesh,paddy,2021,3,1842.69,554.14,20
Madhya Pradesh,paddy,2021,4,1766.77,548.18,15
Madhya Pradesh,paddy,2021,5,1753.69,607.71,11
Madhya Pradesh,paddy,2021,6,1673.33,522.14,18
Madhya Pradesh,paddy,2021,7,1560.75,496.74,19
Madhya Pradesh,paddy,2021,8,1569.41,429.88,17
Madhya Pradesh,paddy,2021,9,1553.1,419.02,22
Madhya Pradesh,paddy,2021,10,1763.59,550.9,22
Madhya Pradesh,paddy,2021,11,1909.64,584.2,28
Madhya Pradesh,paddy,2021,12,1980.33,604.38,29
Madhya Pradesh,paddy,2022,1,2026.74,616.33,24
Madhya Pradesh,paddy,2022,2,2027.85,772.72,26
Madhya Pradesh,paddy,2022,3,2059.15,791.42,27
Madhya Pradesh,paddy,2022,4,1809.68,688.75,25
Madhya Pradesh,paddy,2022,5,1786.18,766.91,18
Madhya Pradesh,paddy,2022,6,1846.86,848.45,22
Madhya Pradesh,paddy,2022,7,1685.32,553.95,19
Madhya Pradesh,paddy,2022,8,1577.32,444.58,24
Madhya Pradesh,paddy,2022,9,1718.05,637.04,26
Madhya Pradesh,paddy,2022,10,1872.71,641.84,24
Madhya Pradesh,paddy,2022,11,2047.91,655.78,32
Madhya Pradesh,paddy,2022,12,2240.7,729.77,32
Madhya Pradesh,paddy,2023,1,2367.41,993.61,28
Madhya Pradesh,paddy,2023,2,2126.06,991.85,26
Madhya Pradesh,paddy,2023,3,2069.78,886.93,29
Madhya Pradesh,paddy,2023,4,2075.53,984.96,23
Madhya Pradesh,paddy,2023,5,2098.6,866.49,24
Madhya Pradesh,paddy,2023,6,2080.65,643.95,24
Madhya Pradesh,paddy,2023,7,2119.75,635.47,25
Madhya Pradesh,paddy,2023,8,2141.37,819.83,23
Madhya Pradesh,paddy,2023,9,2040.31,505.15,21
Madhya Pradesh,paddy,2023,10,2295.02,766.13,29
Madhya Pradesh,paddy,2023,11,2321.87,842.28,32
Madhya Pradesh,paddy,2023,12,2594.13,918.37,44
Madhya Pradesh,paddy,2024,1,2752.7,914.33,36
Madhya Pradesh,paddy,2024,2,2626.89,853.36,41
Madhya Pradesh,paddy,2024,3,2585.62,764.63,44
Madhya Pradesh,paddy,2024,4,2610.68,804.6,40
Madhya Pradesh,paddy,2024,5,2573.31,675.68,34
Madhya Pradesh,paddy,2024,6,2495.95,813.06,37
Madhya Pradesh,paddy,2024,7,2552.24,691.18,29
Madhya Pradesh,paddy,2024,8,2467.57,627.71,35
Madhya Pradesh,paddy,2024,9,2402.73,599.27,32
Madhya Pradesh,paddy,2024,10,2256.37,465.77,43
Madhya Pradesh,paddy,2024,11,2270.58,487.02,49
Madhya Pradesh,paddy,2024,12,2318.37,459.23,52
Madhya Pradesh,paddy,2025,1,2383.06,487.91,45
Madhya Pradesh,paddy,2025,2,2284.51,404.33,46
Madhya Pradesh,paddy,2025,3,2241.82,393.65,50
Madhya Pradesh,paddy,2025,4,2401.92,435.48,38
Madhya Pradesh,paddy,2025,5,2353.76,543.52,40
Madhya Pradesh,paddy,2025,6,2361.46,636.9,36
Madhya Pradesh,paddy,2025,7,2375.59,546.01,34
Madhya Pradesh,paddy,2025,8,2328.96,538.38,32
Madhya Pradesh,paddy,2025,9,2345.59,551.08,35
Madhya Pradesh,paddy,2025,10,2269.43,404,35
Madhya Pradesh,paddy,2025,11,2256.43,561.48,49
Madhya Pradesh,paddy,2025,12,2535.45,667.26,49
Maharashtra,paddy,2021,1,2192.82,139.51,4
Maharashtra,paddy,2021,2,2162.69,306.2,6
Maharashtra,paddy,2021,3,2112.22,339.67,7
Maharashtra,paddy,2021,4,2246.83,396.37,6
Maharashtra,paddy,2021,5,2026.69,609.94,7
Maharashtra,paddy,2021,6,1957.39,509.36,7
Maharashtra,paddy,2021,7,2092.01,581.31,9
Maharashtra,paddy,2021,8,2148.23,461.32,8
Maharashtra,paddy,2021,9,2119.74,479.75,7
Maharashtra,paddy,2021,10,2035.24,492.06,7
Maharashtra,paddy,2021,11,2022.54,328.7,12
Maharashtra,paddy,2021,12,2079.49,301.46,8
Maharashtra,paddy,2022,1,2062.59,225.06,10
Maharashtra,paddy,2022,2,2006.88,348.92,10
Maharashtra,paddy,2022,3,2105.13,328.27,8
Maharashtra,paddy,2022,4,2160.94,371.35,6
Maharashtra,paddy,2022,5,1961.24,395.54,8
Maharashtra,paddy,2022,6,1912.17,423.32,9
Maharashtra,paddy,2022,7,1881.14,378.11,7
Maharashtra,paddy,2022,8,2301.11,342.99,6
Maharashtra,paddy,2022,9,2559.22,450.06,6
Maharashtra,paddy,2022,10,2342.15,488.13,4
Maharashtra,paddy,2022,11,2142.63,291.57,7
Maharashtra,paddy,2022,12,2146.09,205.81,7
Maharashtra,paddy,2023,1,2348.59,330.7,9
Maharashtra,paddy,2023,2,2316.77,331.78,7
Maharashtra,paddy,2023,3,2293.69,237.2,7
Maharashtra,paddy,2023,4,2429.54,296.91,4
Maharashtra,paddy,2023,5,2274.33,421.74,6
Maharashtra,paddy,2023,6,2333.84,388.82,5
Maharashtra,paddy,2023,7,2458.8,494.5,4
Maharashtra,paddy,2023,8,2737.26,473,3
Maharashtra,paddy,2023,9,2521.09,388.67,6
Maharashtra,paddy,2023,10,2624.02,377.15,4
Maharashtra,paddy,2023,11,2566.94,368.2,7
Maharashtra,paddy,2023,12,2583.59,416.13,8
Maharashtra,paddy,2024,1,2517.18,390.44,8
Maharashtra,paddy,2024,2,2649.44,403.87,5
Maharashtra,paddy,2024,3,2603.65,439.41,7
Maharashtra,paddy,2024,4,2421.07,704.22,5
Maharashtra,paddy,2024,5,2620.8,486.8,7
Maharashtra,paddy,2024,6,2774.25,890.34,7
Maharashtra,paddy,2024,7,2537.35,574.78,6
Maharashtra,paddy,2024,8,2722.09,573.54,6
Maharashtra,paddy,2024,9,2502.11,465.8,7
Maharashtra,paddy,2024,10,2571.83,583.65,6
Maharashtra,paddy,2024,11,2526.32,390.04,10
Maharashtra,paddy,2024,12,2441.17,221.36,7
Maharashtra,paddy,2025,1,2392.48,256.9,10
Maharashtra,paddy,2025,2,2439.92,325.36,10
Maharashtra,paddy,2025,3,2423.58,347.93,10
Maharashtra,paddy,2025,4,2419.99,584.6,8
Maharashtra,paddy,2025,5,2251.22,348.41,7
Maharashtra,paddy,2025,6,2354.2,401.56,10
Maharashtra,paddy,2025,7,2418.87,395.37,7
Maharashtra,paddy,2025,8,2463.01,403.19,7
Maharashtra,paddy,2025,9,2383.56,421.4,7
Maharashtra,paddy,2025,10,2385.48,366.2,8
Maharashtra,paddy,2025,11,2426.64,398.95,13
Maharashtra,paddy,2025,12,2458.02,511.67,12
Odisha,paddy,2021,1,1856.07,32.76,15
Odisha,paddy,2021,2,1852.59,35.13,16
Odisha,paddy,2021,3,1855.71,54.18,14
Odisha,paddy,2021,4,1827.06,56.17,7
Odisha,paddy,2021,5,1849.21,44.92,8
Odisha,paddy,2021,6,1852.98,40.41,10
Odisha,paddy,2021,7,1848.92,44.97,8
Odisha,paddy,2021,8,1845.89,47.56,7
Odisha,paddy,2021,9,1845.78,47.46,7
Odisha,paddy,2021,10,1848.53,58.98,6
Odisha,paddy,2021,11,1865.91,73.87,6
Odisha,paddy,2021,12,1906.02,69.34,10
Odisha,paddy,2022,1,1910.41,61.54,12
Odisha,paddy,2022,2,1914.41,57.6,14
Odisha,paddy,2022,3,1901.21,66.94,9
Odisha,paddy,2022,4,2110.8,666.77,10
Odisha,paddy,2022,5,1906.8,65.46,10
Odisha,paddy,2022,6,1909.36,67.79,10
Odisha,paddy,2022,7,1911,87.06,8
Odisha,paddy,2022,8,1916.88,112,5
Odisha,paddy,2022,9,1981.51,47.64,7
Odisha,paddy,2022,10,1978.75,71.8,8
Odisha,paddy,2022,11,2014.14,45.82,8
Odisha,paddy,2022,12,2033.11,27,14
Odisha,paddy,2023,1,2086,237.67,17
Odisha,paddy,2023,2,2026.32,35.81,13
Odisha,paddy,2023,3,2021.6,40.48,10
Odisha,paddy,2023,4,2016.25,44.06,8
Odisha,paddy,2023,5,2019.25,42.18,9
Odisha,paddy,2023,6,2023.64,39.06,11
Odisha,paddy,2023,7,2017.77,40.9,7
Odisha,paddy,2023,8,2050.39,23.24,5
Odisha,paddy,2023,9,2070.51,72.46,5
Odisha,paddy,2023,10,2182.77,21.8,4
